,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
197,137310,KR7137310009,에스디바이오센서,KOSPI,,11280,2,-30,-0.27,11400,11400,11150,45455,510247260,1404104541840,124477353,STK
198,357780,KR7357780006,솔브레인,KOSDAQ,우량기업부,177700,2,-5300,-2.9,184000,184000,177700,8721,1565252400,1382251178200,7778566,KSQ
199,073240,KR7073240004,금호타이어,KOSPI,,4785,2,-55,-1.14,4865,4865,4760,58263,279546780,1374540473295,287260287,STK
200,178320,KR7178320008,서진시스템,KOSDAQ,우량기업부,24400,2,-400,-1.61,25100,25150,24350,180093,4441269600,1372450077600,56247954,KSQ
201,310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,74000,1,200,0.27,73800,75500,72800,54114,4028088000,1359365718000,18369807,KSQ
202,006040,KR7006040000,동원산업,KOSPI,,34000,2,-650,-1.88,34700,34750,33800,3097,105599200,1347218856000,39624084,STK
203,293490,KR7293490009,카카오게임즈,KOSDAQ GLOBAL,우량기업부,16220,2,-280,-1.7,16500,16540,16210,65543,1067559710,1344093608140,82866437,KSQ
204,000080,KR7000080002,하이트진로,KOSPI,,19030,2,-60,-0.31,19140,19140,19020,13446,256305920,1334642617330,70133611,STK
205,204270,KR7204270003,제이앤티씨,KOSDAQ,중견기업부,23000,2,-850,-3.56,23800,23900,22800,290553,6784764750,1330514718000,57848466,KSQ
206,395400,KR7395400005,SK리츠,KOSPI,,4870,1,20,0.41,4855,4895,4840,26198,127579670,1328481748200,272788860,STK
207,047040,KR7047040001,대우건설,KOSPI,,3195,2,-10,-0.31,3210,3285,3190,742482,2406277960,1327914328410,415622638,STK
208,067630,KR7067630004,HLB생명과학,KOSDAQ,중견기업부,10830,1,50,0.46,10720,10860,10700,63662,686556690,1320007174770,121884319,KSQ
209,007070,KR7007070006,GS리테일,KOSPI,,15690,2,-140,-0.88,15870,15890,15660,48252,758418250,1311800341350,83607415,STK
210,267270,KR7267270007,HD현대건설기계,KOSPI,,71000,2,-1700,-2.34,71400,72900,70700,110670,7936444900,1299696606000,18305586,STK
211,004170,KR7004170007,신세계,KOSPI,,131200,2,-1400,-1.06,133400,133400,131000,4837,635978400,1291687747200,9845181,STK
212,112040,KR7112040001,위메이드,KOSDAQ,중견기업부,37850,2,-300,-0.79,38200,38450,37600,38780,1470355400,1284950081550,33948483,KSQ
213,018290,KR7018290007,브이티,KOSDAQ,우량기업부,35500,2,-1650,-4.44,36400,36600,34800,987923,35055347500,1270829248500,35798007,KSQ
214,031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,58400,2,-2400,-3.95,60300,60300,57700,157738,9317650000,1259243868000,21562395,KSQ
215,096530,KR7096530001,씨젠,KOSDAQ,우량기업부,24100,2,-50,-0.21,24100,24200,23850,66371,1591451000,1258646455400,52225994,KSQ
216,001720,KR7001720002,신영증권,KOSPI,,75900,2,-400,-0.52,76300,76300,75700,105,7970400,1247796000000,16440000,STK
217,375500,KR7375500006,DL이앤씨,KOSPI,,31950,1,250,0.79,31900,32800,31700,63286,2039271450,1236261254850,38693623,STK
218,185750,KR7185750007,종근당,KOSPI,,88200,2,-600,-0.68,89400,89400,88100,2907,257123600,1217405196000,13802780,STK
219,003090,KR7003090008,대웅,KOSPI,,20900,2,-200,-0.95,21250,21250,20750,5456,114330950,1215167382000,58141980,STK
220,007340,KR7007340003,DN오토모티브,KOSPI,,20350,2,-50,-0.25,20250,20700,20150,9828,201427750,1201990352750,59065865,STK
221,005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,22950,2,-550,-2.34,23600,23650,22800,168467,3896270900,1179962637300,51414494,KSQ
222,035760,KR7035760008,CJ ENM,KOSDAQ GLOBAL,중견기업부,53500,1,700,1.33,53000,54900,52800,31780,1715071300,1173209739000,21929154,KSQ
223,004490,KR7004490009,세방전지,KOSPI,,83100,2,-1600,-1.89,84700,84700,82200,16854,1400678100,1163400000000,14000000,STK
224,001570,KR7001570001,금양,KOSPI,,18180,2,-1220,-6.29,18480,18790,18040,1071553,19652623660,1162923623280,63967196,STK
225,007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,17950,2,-190,-1.05,18110,18140,17900,117345,2112826080,1155210950200,64357156,KSQ
226,051915,KR7051911006,LG화학우,KOSPI,,149800,2,-3200,-2.09,153000,153000,149400,8742,1317853700,1151782240000,7688800,STK
227,240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,23450,2,-950,-3.89,24300,24300,23450,93794,2221705300,1151017478450,49083901,KSQ
228,253450,KR7253450001,스튜디오드래곤,KOSDAQ GLOBAL,우량기업부,37650,2,-350,-0.92,38300,38400,37650,14237,540540350,1131702449700,30058498,KSQ
229,014820,KR7014820005,동원시스템즈,KOSPI,,38700,2,-1150,-2.89,39800,40000,38400,15882,614765050,1121962613400,28991282,STK
230,294870,KR7294870001,HDC현대산업개발,KOSPI,,16990,1,130,0.77,16900,17400,16870,165038,2826487090,1119765536700,65907330,STK
231,069960,KR7069960003,현대백화점,KOSPI,,48750,2,-450,-0.91,49650,49700,48550,2812,137379300,1103154633750,22628813,STK
232,009970,KR7009970005,영원무역홀딩스,KOSPI,,80900,1,100,0.12,81800,81800,80200,1426,115149300,1103119392800,13635592,STK
233,192080,KR7192080000,더블유게임즈,KOSPI,,51300,2,-400,-0.77,51500,51800,51300,5571,287078500,1102739977800,21495906,STK
234,336260,KR7336260005,두산퓨얼셀,KOSPI,,16820,2,-290,-1.69,17100,17210,16780,65291,1103103750,1101604471320,65493726,STK
235,009240,KR7009240003,한샘,KOSPI,,46750,2,-150,-0.32,47250,47250,46700,3227,151161750,1100211134000,23533928,STK
236,014680,KR7014680003,한솔케미칼,KOSPI,,95800,2,-3200,-3.23,99900,99900,95700,18956,1827488400,1085911681000,11335195,STK
237,020150,KR7020150009,롯데에너지머티리얼즈,KOSPI,,23450,2,-800,-3.3,24200,24200,23400,34155,806010750,1081299080750,46110835,STK
238,300720,KR7300720000,한일시멘트,KOSPI,,15600,1,50,0.32,15710,15710,15570,5845,91351130,1080480024000,69261540,STK
239,011210,KR7011210002,현대위아,KOSPI,,39700,2,-350,-0.87,40250,40250,39600,17744,706891450,1079644795100,27195083,STK
240,001530,KR7001530005,DI동일,KOSPI,,49550,2,-150,-0.3,49650,49750,49400,7374,365145200,1062021105100,21433322,STK
241,098460,KR7098460009,고영,KOSDAQ,우량기업부,15310,1,930,6.47,14940,15880,14590,15800701,240973199720,1051104299050,68654755,KSQ
242,004000,KR7004000006,롯데정밀화학,KOSPI,,39700,2,-650,-1.61,40650,40650,39600,11166,445400000,1024260000000,25800000,STK
243,195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,중견기업부,36050,2,-400,-1.1,36500,36500,35800,51684,1865415700,1021292570550,28329891,KSQ
244,457190,KR7457190007,이수스페셜티케미컬,KOSPI,,33750,2,-1100,-3.16,34850,34950,33650,85119,2893703000,1019529450000,30208280,STK
245,298020,KR7298020009,효성티앤씨,KOSPI,,234500,3,0,0.0,236500,236500,229500,2972,692940000,1014841429000,4327682,STK
246,039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,26500,2,-200,-0.75,26700,27050,26450,29450,785574300,1013563414000,38247676,KSQ
247,089860,KR7089860001,롯데렌탈,KOSPI,,27650,2,-150,-0.54,27900,27900,27500,3429,94895150,1003954578200,36309388,STK
248,033100,KR7033100009,제룡전기,KOSDAQ,우량기업부,60600,1,2100,3.59,60700,64200,60200,1102186,68449876000,973381985400,16062409,KSQ
249,001120,KR7001120005,LX인터내셔널,KOSPI,,25100,2,-400,-1.57,25650,25650,25000,81993,2066234100,972876000000,38760000,STK
250,365550,KR7365550003,ESR켄달스퀘어리츠,KOSPI,,4555,1,25,0.55,4530,4575,4515,17356,78975830,970620395000,213089000,STK
251,108320,KR7108320003,LX세미콘,KOSPI,,59500,2,-3300,-5.25,62100,62200,59300,36527,2196387700,967725850000,16264300,STK
252,042000,KR7042000000,카페24,KOSDAQ,기술성장기업부,39900,2,-550,-1.36,40600,41350,39900,129132,5227437950,967696854600,24253054,KSQ
253,232140,KR7232140004,와이씨,KOSDAQ,우량기업부,11710,2,-300,-2.5,11950,11950,11660,263014,3090788890,960751048500,82045350,KSQ
254,005300,KR7005300009,롯데칠성,KOSPI,,103400,2,-1000,-0.96,104800,104800,103300,1466,151840500,959436605600,9278884,STK
255,280360,KR7280360009,롯데웰푸드,KOSPI,,101500,2,-1100,-1.07,103300,103300,101400,2617,266600800,957609261000,9434574,STK
256,067160,KR7067160002,SOOP,KOSDAQ GLOBAL,우량기업부,82700,1,500,0.61,82500,83200,82300,22309,1846979700,950617230900,11494767,KSQ
257,417200,KR7417200003,LS머트리얼즈,KOSDAQ,중견기업부,14050,2,-600,-4.1,14400,14750,14000,470565,6741941790,950519858950,67652659,KSQ
258,085620,KR7085620003,미래에셋생명,KOSPI,,5310,1,20,0.38,5270,5310,5260,13538,71601590,939955963590,177016189,STK
259,001800,KR7001800002,오리온홀딩스,KOSPI,,14960,2,-110,-0.73,15100,15100,14950,16695,250218010,937175513120,62645422,STK
260,248070,KR7248070005,솔루엠,KOSPI,,18640,2,-370,-1.95,19100,19100,18610,43190,810385970,932103470640,50005551,STK
261,115450,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,11570,1,60,0.52,11410,11710,11410,72313,836981470,927219024810,80139933,KSQ
262,137400,KR7137400008,피엔티,KOSDAQ GLOBAL,우량기업부,39050,2,-1350,-3.34,39900,39950,38500,111024,4341930650,927167508300,23743086,KSQ
263,001740,KR7001740000,SK네트웍스,KOSPI,,4190,2,-95,-2.22,4290,4290,4180,159971,673047190,927154409380,221277902,STK
264,122870,KR7122870009,와이지엔터테인먼트,KOSDAQ GLOBAL,우량기업부,49300,1,900,1.86,48600,50000,48600,103686,5134006100,921468715700,18691049,KSQ
265,071970,KR7071970008,HD현대마린엔진,KOSPI,,27150,2,-1050,-3.72,28200,28850,26600,404535,11073774100,920968589250,33921495,STK
266,140410,KR7140410002,메지온,KOSDAQ,중견기업부,30700,2,-250,-0.81,30850,31350,30600,18123,557256550,919874445900,29963337,KSQ
267,415640,KR7415640002,KB발해인프라,KOSPI,,7470,2,-50,-0.66,7580,7600,7470,11969,89707370,915415243560,122545548,STK
268,353200,KR7353200009,대덕전자,KOSPI,,18480,2,-630,-3.3,19140,19140,18430,195289,3657164940,913224774000,49416925,STK
269,034230,KR7034230003,파라다이스,KOSPI,,9950,2,-40,-0.4,10040,10040,9940,37236,371340520,913127648850,91771623,STK
270,003850,KR7003850005,보령,KOSPI,,10440,2,-170,-1.6,10700,10700,10420,47327,498827570,906058441080,86787207,STK
271,078130,KR7078130002,국일제지,KOSDAQ,관리종목(소속부없음),800,0,0,0.0,0,0,0,0,0,901924696800,1127405871,KSQ
272,330590,KR7330590001,롯데리츠,KOSPI,,3115,2,-10,-0.32,3125,3135,3110,10510,32774360,900138073660,288968884,STK
273,950210,KR8702070002,프레스티지바이오파마,KOSPI,,14920,2,-40,-0.27,14980,15110,14860,10652,159351890,896634632600,60096155,STK
274,084370,KR7084370006,유진테크,KOSDAQ,우량기업부,38700,1,200,0.52,38550,39000,38050,35491,1366871050,886850825400,22916042,KSQ
275,225570,KR7225570001,넥슨게임즈,KOSDAQ,우량기업부,13420,2,-130,-0.96,13550,13560,13390,54072,727659540,883843535080,65860174,KSQ
276,039130,KR7039130000,하나투어,KOSPI,,55100,1,100,0.18,54500,55100,54300,6750,368706100,883759093500,16039185,STK
277,086900,KR7086900008,메디톡스,KOSDAQ,우량기업부,119500,2,-1500,-1.24,120400,120900,119300,7992,958932200,872170391500,7298497,KSQ
278,003030,KR7003030004,세아제강지주,KOSPI,,209000,2,-3000,-1.42,213500,214000,209000,1687,356078500,865606313000,4141657,STK
279,091810,KR7091810002,티웨이항공,KOSPI,,4000,1,600,17.65,3645,4160,3590,35151584,138816144030,861515904000,215378976,STK
280,323280,KR7323280008,태성,KOSDAQ,중견기업부,33150,1,200,0.61,32150,33950,32150,681115,22633582700,858277699500,25890730,KSQ
281,000815,KR7000811000,삼성화재우,KOSPI,,265500,1,1500,0.57,265500,267000,265000,1611,428123500,847476000000,3192000,STK
282,064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,72400,2,-1600,-2.16,74000,74000,72000,7264,528419600,845270000000,11675000,KSQ
283,058970,KR7058970005,엠로,KOSDAQ,기술성장기업부,69400,1,3000,4.52,67400,69500,66700,113309,7745658200,843613214000,12155810,KSQ
284,079160,KR7079160008,CJ CGV,KOSPI,,5080,2,-10,-0.2,5090,5120,5070,26290,133600790,841147177240,165580153,STK
285,376300,KR7376300000,디어유,KOSDAQ,기술성장기업부,35300,2,-300,-0.84,35500,36700,35000,56125,2002082900,837965731800,23738406,KSQ
286,047920,KR7047920004,HLB제약,KOSDAQ,기술성장기업부,26100,1,100,0.38,25900,26150,25750,31820,825874500,830371343400,31814994,KSQ
287,014620,KR7014620009,성광벤드,KOSDAQ,우량기업부,29650,2,-850,-2.79,30750,30850,29450,191395,5760775850,828081418550,27928547,KSQ
288,160190,KR7160190005,하이젠알앤엠,KOSDAQ,중견기업부,26800,2,-850,-3.07,27200,27850,26750,110188,2995125200,827798400000,30888000,KSQ
289,025540,KR7025540006,한국단자,KOSPI,,79300,1,1300,1.67,77800,81000,77500,13780,1100571400,825909500000,10415000,STK
290,003540,KR7003540002,대신증권,KOSPI,,16260,2,-20,-0.12,16280,16320,16240,9015,146672770,825575484000,50773400,STK
291,002840,KR7002840007,미원상사,KOSPI,,171600,2,-800,-0.46,174800,174800,171500,91,15668300,815100000000,4750000,STK
292,051980,KR7051980001,중앙첨단소재,KOSDAQ,중견기업부,8080,2,-320,-3.81,8310,8400,8020,418014,3396214460,813825704240,100721003,KSQ
293,008730,KR7008730004,율촌화학,KOSPI,,32800,1,50,0.15,32800,33000,32000,23683,772584500,813440000000,24800000,STK
294,023590,KR7023590003,다우기술,KOSPI,,18110,2,-90,-0.49,18200,18300,18070,7067,128076500,812534433870,44866617,STK
295,298050,KR7298050006,HS효성첨단소재,KOSPI,,180500,2,-3400,-1.85,183900,184000,179900,4750,858969300,808630614000,4479948,STK
296,005180,KR7005180005,빙그레,KOSPI,,82000,2,-300,-0.36,82900,82900,81600,7185,588452900,807801762000,9851241,STK
297,121600,KR7121600001,나노신소재,KOSDAQ,우량기업부,65900,2,-2200,-3.23,69000,69000,65600,30641,2043831800,803721540200,12196078,KSQ
298,192400,KR7192400000,쿠쿠홀딩스,KOSPI,,22600,2,-150,-0.66,22800,22900,22500,3479,78663350,803705381000,35562185,STK
299,053800,KR7053800009,안랩,KOSDAQ,우량기업부,71800,2,-100,-0.14,71600,72300,71200,17220,1236234200,798883130800,11126506,KSQ
300,003530,KR7003530003,한화투자증권,KOSPI,,3680,2,-75,-2.0,3730,3730,3655,329830,1212551630,789535812000,214547775,STK
301,000670,KR7000670000,영풍,KOSPI,,423500,2,-16000,-3.64,410000,443500,401500,11765,4958129000,780103940000,1842040,STK
302,005440,KR7005440003,현대지에프홀딩스,KOSPI,,4955,2,-5,-0.1,4960,5050,4930,28306,140769400,772505811455,155904301,STK
303,120110,KR7120110002,코오롱인더,KOSPI,,28050,2,-50,-0.18,28250,28300,27800,14470,403999350,771910502550,27519091,STK
304,004800,KR7004800009,효성,KOSPI,,45800,2,-700,-1.51,46400,46450,45750,4056,186548750,766710640600,16740407,STK
305,281740,KR7281740001,레이크머티리얼즈,KOSDAQ,우량기업부,11580,2,-190,-1.61,11770,11780,11500,53026,613900220,761159745840,65730548,KSQ
306,012630,KR7012630000,HDC,KOSPI,,12740,1,290,2.33,12500,12900,12500,34597,442027050,761109525540,59741721,STK
307,101730,KR7101730000,위메이드맥스,KOSDAQ,우량기업부,9150,2,-130,-1.4,9310,9320,9020,27943,254505960,758860886400,82935616,KSQ
308,082640,KR7082640004,동양생명,KOSPI,,4680,1,10,0.21,4730,4735,4675,20609,97045715,755158177800,161358585,STK
309,036830,KR7036830008,솔브레인홀딩스,KOSDAQ GLOBAL,우량기업부,35900,2,-1150,-3.1,37050,37050,35800,16778,604687500,752609610400,20964056,KSQ
310,100090,KR7100090000,SK오션플랜트,KOSPI,,12700,2,-190,-1.47,12950,13000,12620,48039,611715020,751783713600,59195568,STK
311,214320,KR7214320004,이노션,KOSPI,,18550,2,-20,-0.11,18510,18600,18490,7515,139339800,742000000000,40000000,STK
312,003620,KR7003620002,KG모빌리티,KOSPI,,3770,2,-60,-1.57,3835,3835,3755,87641,330491660,740444037580,196404254,STK
313,064960,KR7064960008,SNT모티브,KOSPI,,50500,2,-200,-0.39,50200,51300,50200,9416,476455700,738468368000,14623136,STK
314,002710,KR7002710002,TCC스틸,KOSPI,,28150,2,-1000,-3.43,29150,29150,28050,53659,1522561350,737915570550,26213697,STK
315,017960,KR7017960006,한국카본,KOSPI,,14200,2,-430,-2.94,14590,14700,14160,368427,5297077090,737100018400,51908452,STK
316,145720,KR7145720009,덴티움,KOSPI,,66500,2,-100,-0.15,67300,67300,66000,5796,384503600,736077195000,11068830,STK
317,114090,KR7114090004,GKL,KOSPI,,11850,2,-40,-0.34,11900,11910,11780,6009,71206700,732989689500,61855670,STK
318,030190,KR7030190003,NICE평가정보,KOSPI,,12300,1,90,0.74,12400,12450,12240,22239,273722240,731931093900,59506593,STK
319,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,14730,2,-330,-2.19,15080,15160,14710,41272,612286980,727103379480,49362076,KSQ
320,001430,KR7001430008,세아베스틸지주,KOSPI,,20000,2,-150,-0.74,20300,20300,19930,24003,480399880,717242380000,35862119,STK
321,336370,KR7336370002,솔루스첨단소재,KOSPI,,10190,2,-360,-3.41,10340,10400,10170,165014,1691729940,715514735360,70217344,STK
322,213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,28800,2,-350,-1.2,29150,29150,28700,24951,721220100,715137955200,24831179,KSQ
323,285130,KR7285130001,SK케미칼,KOSPI,,41350,2,-700,-1.66,42450,42450,41250,8078,334646000,713443927050,17253783,STK
324,281820,KR7281820001,케이씨텍,KOSPI,,34100,2,-1300,-3.67,35400,35500,34050,15324,531553550,711379059600,20861556,STK
325,082270,KR7082270000,젬백스,KOSDAQ,벤처기업부,17690,2,-670,-3.65,18360,18490,17650,97613,1757091450,707496938060,39994174,KSQ
326,317330,KR7317330009,덕산테코피아,KOSDAQ,우량기업부,34500,2,-1100,-3.09,35950,35950,34400,39988,1390971500,706442148000,20476584,KSQ
327,067310,KR7067310003,하나마이크론,KOSDAQ,우량기업부,10640,2,-430,-3.88,11210,11210,10580,512918,5526253610,705133537360,66271949,KSQ
328,003570,KR7003570009,SNT다이내믹스,KOSPI,,21200,2,-200,-0.93,21400,21800,21100,24623,526593750,704957176400,33252697,STK
329,293940,KR7293940003,신한알파리츠,KOSPI,,5790,2,-10,-0.17,5780,5800,5750,18949,109548410,700243312170,120940123,STK
330,003240,KR7003240009,태광산업,KOSPI,,627000,2,-8000,-1.26,635000,637000,626000,63,39724000,698101800000,1113400,STK
331,066575,KR7066571001,LG전자우,KOSPI,,40100,2,-750,-1.84,40900,40900,40050,10759,433198600,689158279200,17185992,STK
332,069260,KR7069260008,TKG휴켐스,KOSPI,,16850,2,-100,-0.59,16970,17000,16840,5983,101043790,688804207800,40878588,STK
333,460930,KR7460930001,현대힘스,KOSDAQ,중견기업부,19450,2,-700,-3.47,20150,20250,19380,520141,10242441160,688379670950,35392271,KSQ
334,056190,KR7056190002,에스에프에이,KOSDAQ GLOBAL,우량기업부,19170,2,-300,-1.54,19470,19470,19160,13825,265996650,688370929200,35908760,KSQ
335,005250,KR7005250006,녹십자홀딩스,KOSPI,,14530,2,-150,-1.02,14790,14790,14500,15350,224401730,683319891300,47028210,STK
336,268280,KR7268280005,미원에스씨,KOSPI,,135800,0,0,0.0,0,0,0,0,0,679000000000,5000000,STK
337,161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,29600,2,-1600,-5.13,30950,31000,29350,872641,26199115450,676365328000,22850180,KSQ
338,086450,KR7086450004,동국제약,KOSDAQ GLOBAL,우량기업부,15210,2,-310,-2.0,15530,15600,15200,46643,715282550,676236600000,44460000,KSQ
339,009410,KR7009410002,태영건설,KOSPI,,2280,2,-20,-0.87,2300,2340,2275,6530,14934265,669990815880,293855621,STK
340,006120,KR7006120000,SK디스커버리,KOSPI,,35650,2,-650,-1.79,36050,36400,35650,3267,116845300,669715730750,18785855,STK
341,005420,KR7005420005,코스모화학,KOSPI,,17400,2,-600,-3.33,18000,18010,17400,48036,843602260,668303167200,38408228,STK
342,082920,KR7082920000,비츠로셀,KOSDAQ,우량기업부,28850,2,-300,-1.03,29000,29450,28750,60718,1767859250,659863345050,22872213,KSQ
343,000500,KR7000500009,가온전선,KOSPI,,66900,1,2100,3.24,67700,69600,65900,149831,10146890100,659525555100,9858379,STK
