corp_code,접수번호,법인구분,법인명,사업부문,성별,정규직 수,계약직수,합계,평균근속연수,1인평균 금여액
1069736,20240318000389,K,한독크린텍,"사무,관리",여,3,1,4,2.7,"32,115,000"
1069736,20240318000389,K,한독크린텍,연구개발,남,10,-,10,3.9,"49,450,000"
1069736,20240318000389,K,한독크린텍,연구개발,여,6,-,6,6.1,"46,108,000"
1069736,20240318000389,K,한독크린텍,영업,남,5,-,5,2.7,"56,059,000"
1069736,20240318000389,K,한독크린텍,생산,남,88,26,114,4.8,"46,296,000"
1069736,20240318000389,K,한독크린텍,생산,여,80,2,82,4.8,"36,836,000"
1354740,20240321000544,K,브이씨,사무,남,11,-,11,3.16,"68,214,000"
1354740,20240321000544,K,브이씨,사무,여,6,-,6,3.19,"47,662,000"
1354740,20240321000544,K,브이씨,연구,남,31,-,31,4.02,"65,039,000"
1354740,20240321000544,K,브이씨,연구,여,12,-,12,3.56,"45,748,000"
1354740,20240321000544,K,브이씨,제조,남,11,-,11,3.05,"45,432,000"
1354740,20240321000544,K,브이씨,제조,여,2,-,2,2.75,"40,153,000"
1354740,20240321000544,K,브이씨,영업,남,17,-,17,3.09,"43,878,000"
1354740,20240321000544,K,브이씨,영업,여,6,-,6,3.32,"48,806,000"
875237,20240318000829,K,씨앤투스,전사,남,116,-,116,5년 3개월,"57,975,715"
875237,20240318000829,K,씨앤투스,전사,여,38,-,38,3년,"53,158,939"
1562589,20240315000890,Y,LX홀딩스,본사,남,26,1,27,2년4개월,"161,000,000"
1562589,20240315000890,Y,LX홀딩스,본사,여,6,1,7,1년10개월,"122,000,000"
239596,20240313000421,K,쎄니트,철강사업,남,85,2,87,6.3,"52,813,101"
239596,20240313000421,K,쎄니트,의약품시험검사사업,여,22,-,22,1.6,"47,589,511"
239596,20240313000421,K,쎄니트,철강사업,여,18,2,20,4.5,"37,526,953"
239596,20240313000421,K,쎄니트,시네마사업,남,21,48,69,0.8,"20,890,807"
239596,20240313000421,K,쎄니트,시네마사업,여,19,72,91,0.6,"13,558,998"
239596,20240313000421,K,쎄니트,콘크리트사업,남,57,15,72,4.6,"61,421,858"
239596,20240313000421,K,쎄니트,콘크리트사업,여,5,-,5,3.9,"45,766,788"
239596,20240313000421,K,쎄니트,금속광물사업,남,2,2,4,-,"5,083,329"
239596,20240313000421,K,쎄니트,금속광물사업,여,-,-,-,-,-
239596,20240313000421,K,쎄니트,의약품시험검사사업,남,10,1,11,5.2,"45,037,407"
133089,20240401002601,E,성원,-,남,85,4,89,13.0,"70,000,000"
133089,20240401002601,E,성원,-,여,7,-,7,6.3,"58,000,000"
159023,20240318000570,Y,SK텔레콤,전사,남,"4,280",97,"4,377",14.9,"163,000,000"
159023,20240318000570,Y,SK텔레콤,전사,여,"1,000",202,"1,202",8.6,"109,000,000"
862853,20240321001731,K,플레이디,광고사업,남,106,2,108,3.7,"54,000,000"
862853,20240321001731,K,플레이디,광고사업,여,212,6,220,4.8,"48,000,000"
144395,20240314000472,Y,동서,전체,남,241,4,245,15.97,"87,407,000"
144395,20240314000472,Y,동서,전체,여,32,5,37,8.6,"50,317,000"
173740,20240401000319,E,신한,개발/관리,남,14,-,14,2.12,"50,142,000"
173740,20240401000319,E,신한,관리,여,-,-,-,-,-
176516,20240307000944,K,금화피에스시,관리직,남,119,26,145,8.1,"70,051,035"
176516,20240307000944,K,금화피에스시,관리직,여,21,2,23,3.4,"46,843,611"
176516,20240307000944,K,금화피에스시,기술직,남,787,177,964,7.7,"67,486,392"
1656374,20240306000478,K,신영스팩8호,-,남,-,-,-,-,-
126487,20240320001670,Y,F&F 홀딩스,지주부문,남,4,-,4,6년 6개월,"95,567,000"
126487,20240320001670,Y,F&F 홀딩스,지주부문,여,4,-,4,1년 8개월,"84,702,000"
411048,20240315000401,K,에스앤에스텍,블랭크마스크,남,254,-,254,05년 03개월,"52,000,000"
411048,20240315000401,K,에스앤에스텍,블랭크마스크,여,29,-,29,02년 09개월,"38,000,000"
117577,20240313000499,Y,오리온홀딩스,관리직,남,7,-,7,15,"360,000,000"
117577,20240313000499,Y,오리온홀딩스,관리직,여,1,-,1,49,"1,157,000,000"
369657,20240318000177,K,리노공업,관리/제조,남,272,7,279,9년 2개월,"97,225,887"
369657,20240318000177,K,리노공업,관리/제조,여,352,8,360,8년,"65,800,324"
157636,20240319000673,K,케이피에프,-,남,403,-,403,12년,"68,000,000"
157636,20240319000673,K,케이피에프,-,여,68,1,69,6년 10개월,"43,000,000"
407975,20240401003355,E,엔터미디어,휴대용노래반주기,남,16,-,16,6년 5개월,"63,000,000"
407975,20240401003355,E,엔터미디어,휴대용노래반주기,여,2,-,2,4년 2개월,"34,000,000"
659976,20240809000575,K,영화테크,"전장및전력
전자부문",남,102,3,105,3년 8개월,"47,000,000"
659976,20240809000575,K,영화테크,"전장및전력
전자부문",여,49,1,50,7년 6개월,"34,000,000"
1364747,20240318000834,K,가온칩스,주문형 반도체,남,166,-,166,3.0,"86,000,000"
1364747,20240318000834,K,가온칩스,주문형 반도체,여,39,-,39,2.7,"59,000,000"
415628,20240320001354,Y,세진중공업,조선/플랜트,남,201,78,279,6.1년,"55,740,000"
415628,20240320001354,Y,세진중공업,조선/플랜트,여,13,4,17,4.1년,"42,637,000"
1327092,20240315000569,K,라닉스,연구직,남,64,-,64,2년 9개월,"67,000,000"
1327092,20240315000569,K,라닉스,연구직,여,2,-,2,1년 2개월,"58,000,000"
1327092,20240315000569,K,라닉스,관리직,남,14,1,15,2년 7개월,"60,000,000"
1327092,20240315000569,K,라닉스,관리직,여,2,-,2,1년 5개월,"37,000,000"
1153293,20240320002019,K,제이엘케이,인공지능 사업부,남,46,-,46,2.32,"115,707,000"
1153293,20240320002019,K,제이엘케이,인공지능 사업부,여,16,-,16,2.01,"47,623,000"
129615,20240315000798,K,상보,전사,남,139,8,147,8.9,"62,000,000"
129615,20240315000798,K,상보,전사,여,15,1,16,6.3,"42,000,000"
1437432,20240321001109,K,디티앤씨알오,임상,남,23,-,23,1.1,"25,000,000"
1437432,20240321001109,K,디티앤씨알오,영업,여,10,-,10,1.8,"46,000,000"
1437432,20240321001109,K,디티앤씨알오,관리,남,15,7,22,2,"45,000,000"
1437432,20240321001109,K,디티앤씨알오,관리,여,3,3,6,1,"15,000,000"
1437432,20240321001109,K,디티앤씨알오,임상,여,79,-,79,0.8,"19,000,000"
1437432,20240321001109,K,디티앤씨알오,안전성,남,48,6,54,2.7,"44,000,000"
1437432,20240321001109,K,디티앤씨알오,안전성,여,48,2,50,2.7,"40,000,000"
1437432,20240321001109,K,디티앤씨알오,분석,남,13,-,13,1.5,"47,000,000"
1437432,20240321001109,K,디티앤씨알오,분석,여,31,-,31,2.1,"34,000,000"
1437432,20240321001109,K,디티앤씨알오,효능,남,14,-,14,1.2,"65,000,000"
1437432,20240321001109,K,디티앤씨알오,효능,여,19,1,20,1.7,"39,000,000"
1437432,20240321001109,K,디티앤씨알오,영업,남,7,-,7,1,"37,000,000"
1478712,20240320001649,Y,대덕전자,PCB,남,"1,830",206,"2,036",10.8,"65,000,000"
1478712,20240320001649,Y,대덕전자,PCB,여,236,70,306,5.8,"50,000,000"
222532,20240306000614,Y,LG헬로비전,방송통신업,남,756,15,771,14.3,"91,000,000"
222532,20240306000614,Y,LG헬로비전,방송통신업,여,286,12,298,9.7,"70,000,000"
155151,20240320000121,K,피에이치에이,본사 외,남,579,-,579,13.7,"69,000,000"
155151,20240320000121,K,피에이치에이,본사 외,여,36,1,37,11.5,"48,000,000"
143527,20240321001382,Y,경동인베스트,지주회사,남,12,1,13,5.1,"90,292,000"
143527,20240321001382,Y,경동인베스트,지주회사,여,2,-,2,2.8,"77,763,000"
1214743,20240405003123,K,더네이쳐홀딩스,패션부문,남,178,71,249,1년 10개월,"49,000,000"
1214743,20240405003123,K,더네이쳐홀딩스,패션부문,여,165,97,262,1년 4개월,"39,000,000"
759294,20240320001966,K,와이솔,전자부품,남,342,43,385,5.7,"56,000,000"
759294,20240320001966,K,와이솔,전자부품,여,137,6,143,5.8,"39,000,000"
112165,20240315000327,Y,디아이씨,자동차부품,남,528,-,528,14,"63,605,000"
112165,20240315000327,Y,디아이씨,자동차부품,여,20,-,20,10,"47,501,000"
112165,20240315000327,Y,디아이씨,중장비부품,남,160,-,160,16,"58,502,000"
112165,20240315000327,Y,디아이씨,중장비부품,여,1,-,1,18,"60,038,000"
149804,20240320001199,Y,대유에이텍,자동차시트,남,326,3,329,12년,"81,268,000"
149804,20240320001199,Y,대유에이텍,자동차시트,여,16,-,16,9년 4개월,"57,291,000"
149804,20240320001199,Y,대유에이텍,임대,남,-,-,-,-,"78,747,000"
1316227,20240306000715,Y,효성티앤씨,섬유,남,707,1,708,19.3,"81,000,000"
1316227,20240306000715,Y,효성티앤씨,섬유,여,62,6,68,11.0,"60,000,000"
1316227,20240306000715,Y,효성티앤씨,무역,남,97,2,99,10.2,"90,000,000"
1316227,20240306000715,Y,효성티앤씨,무역,여,52,7,59,11.2,"53,000,000"
1316227,20240306000715,Y,효성티앤씨,기타,남,264,39,303,9.1,"59,000,000"
1316227,20240306000715,Y,효성티앤씨,기타,여,129,23,152,6.7,"45,000,000"
1316227,20240306000715,Y,효성티앤씨,성별합계,남,"1,068",42,"1,110",15.7,"76,000,000"
1316227,20240306000715,Y,효성티앤씨,성별합계,여,243,36,279,8.7,"50,000,000"
109189,20240321001788,Y,대덕,지주사업,남,7,-,7,11.8,"90,000,000"
109189,20240321001788,Y,대덕,지주사업,여,4,-,4,7.7,"59,000,000"
255044,20240320001964,K,현대에이치티,전사,남,157,3,160,7.3,"56,838,000"
255044,20240320001964,K,현대에이치티,전사,여,34,5,39,7.3,"36,816,000"
129271,20240314000726,Y,삼화전기,콘덴서,남,217,-,217,15년 4개월,"62,109,000"
129271,20240314000726,Y,삼화전기,콘덴서,여,227,-,227,8년 0개월,"40,817,000"
164812,20240318000785,Y,현대코퍼레이션,영업부문,남,127,1,128,8.0,"128,000,000"
164812,20240318000785,Y,현대코퍼레이션,영업부문,여,32,2,34,14.4,"78,000,000"
164812,20240318000785,Y,현대코퍼레이션,지원부문,남,47,-,47,8.0,"110,000,000"
164812,20240318000785,Y,현대코퍼레이션,지원부문,여,18,5,23,8.7,"83,000,000"
476036,20240320001404,K,에프엔에스테크,디스플레이 장비,남,78,-,78,79개월,-
476036,20240320001404,K,에프엔에스테크,디스플레이 장비,여,3,-,3,77개월,-
476036,20240320001404,K,에프엔에스테크,부품소재,남,67,-,67,60개월,-
476036,20240320001404,K,에프엔에스테크,부품소재,여,12,-,12,58개월,-
476036,20240320001404,K,에프엔에스테크,성별합계,남,145,-,145,70개월,"53,984,000"
476036,20240320001404,K,에프엔에스테크,성별합계,여,15,-,15,62개월,"31,366,000"
216498,20240321001744,K,성도이엔지,영업부문,남,453,98,551,4.0,"69,000,000"
216498,20240321001744,K,성도이엔지,영업부문,여,30,26,56,2.9,"39,000,000"
216498,20240321001744,K,성도이엔지,관리부문,남,37,-,37,5.8,"87,000,000"
216498,20240321001744,K,성도이엔지,관리부문,여,8,-,8,6.6,"50,000,000"
1032413,20240314001380,Y,해성디에스,전사,남,981,134,"1,115",5.4년,"79,000,000"
1032413,20240314001380,Y,해성디에스,전사,여,141,95,236,3.9년,"64,000,000"
243757,20240320001713,K,인포뱅크,서비스부문,남,120,2,122,8년 1개월,"71,038,000"
243757,20240320001713,K,인포뱅크,서비스부문,여,58,1,59,4년 9개월,"54,674,000"
298340,20240321000616,K,에스티아이,단일사업부문,남,365,19,384,6.79,"72,243,000"
298340,20240321000616,K,에스티아이,단일사업부문,여,24,1,25,5.47,"55,439,000"
270113,20240318000001,K,멕아이씨에스,-,남,51,13,64,5.7,"51,885,000"
270113,20240318000001,K,멕아이씨에스,-,여,36,3,39,3.6,"30,486,000"
549891,20240311000407,K,케어젠,단일사업,남,119,2,121,3년 6개월,"53,000,000"
549891,20240311000407,K,케어젠,단일사업,여,58,13,71,3년 5개월,"44,000,000"
166315,20240320000628,Y,화신,자동차부품제조,남,839,121,960,13.58,"80,000,000"
166315,20240320000628,Y,화신,자동차부품제조,여,41,4,45,9.77,"51,000,000"
858124,20240320000185,K,알에스오토메이션,전사업부,남,136,2,138,6.4,"58,000,000"
858124,20240320000185,K,알에스오토메이션,전사업부,여,35,2,37,5.5,"35,000,000"
148522,20240319000584,Y,퍼스텍,무기및총포탄제조,남,374,4,378,16.7년,"70,000,000"
148522,20240319000584,Y,퍼스텍,무기및총포탄제조,여,1,9,10,3.5년,"33,000,000"
153126,20240321001677,Y,크라운해태홀딩스,지주,남,48,17,65,7.9,"60,576,000"
153126,20240321001677,Y,크라운해태홀딩스,지주,여,16,11,27,4.4,"32,480,000"
636656,20240319000814,K,바이오플러스,사무직,남,23,-,23,1.1,"81,525,000"
636656,20240319000814,K,바이오플러스,사무직,여,9,1,10,1.3,"51,348,000"
636656,20240319000814,K,바이오플러스,연구직,남,6,-,6,1.3,"66,095,000"
636656,20240319000814,K,바이오플러스,연구직,여,1,-,1,4.4,"40,650,000"
636656,20240319000814,K,바이오플러스,생산/관리직,남,33,-,33,2.3,"58,118,000"
636656,20240319000814,K,바이오플러스,생산/관리직,여,7,-,7,0.9,"44,355,000"
636656,20240319000814,K,바이오플러스,생산계약직,남,-,5,5,1.4,"29,287,000"
636656,20240319000814,K,바이오플러스,생산계약직,여,-,31,31,1.6,"31,813,000"
1584934,20240314001059,K,핑거스토리,본사 전체,남,9,-,9,3.5,"53,000,000"
1584934,20240314001059,K,핑거스토리,본사 전체,여,4,-,4,3.1,"50,000,000"
1677429,20240314001265,K,엔에이치스팩27호,-,남,-,-,-,-,-
1677429,20240314001265,K,엔에이치스팩27호,-,여,-,-,-,-,-
258360,20240321002060,K,위지트,"반도체 및 Display
장비부품",남,141,-,141,"8년
6개월","44,839,000"
258360,20240321002060,K,위지트,"반도체 및 Display
장비부품",여,13,-,13,"7년
3개월","35,830,000"
959229,20240402003553,K,세종메디칼,사무관리직,남,27,-,27,2년4개월19일,"48,697,000"
959229,20240402003553,K,세종메디칼,사무관리직,여,15,-,15,2년3개월23일,"34,296,000"
959229,20240402003553,K,세종메디칼,생산직,남,20,-,20,2년5개월21일,"37,033,000"
959229,20240402003553,K,세종메디칼,생산직,여,71,-,71,5년6개월20일,"25,973,000"
118804,20240314001382,K,동진쎄미켐,전체,남,"1,172",30,"1,202",8.4,"76,536,000"
118804,20240314001382,K,동진쎄미켐,전체,여,185,0,185,6.5,"60,321,000"
997812,20240321000669,K,코미코,전사,남,643,-,643,4.9년,"57,000,000"
997812,20240321000669,K,코미코,전사,여,67,-,67,3.7년,"51,000,000"
666064,20240320001677,K,셀바스AI,개발직,남,89,0,89,6.9,"59,845,000"
666064,20240320001677,K,셀바스AI,개발직,여,30,0,30,3.5,"39,500,000"
666064,20240320001677,K,셀바스AI,사무직,남,26,3,29,8.0,"67,798,000"
666064,20240320001677,K,셀바스AI,사무직,여,17,5,22,8.1,"37,253,000"
128661,20240314001752,K,에스에이엠티,관리직군,남,39,1,40,7년1개월,"55,000,000"
128661,20240314001752,K,에스에이엠티,관리직군,여,5,-,5,12년 9개월,"54,000,000"
128661,20240314001752,K,에스에이엠티,영업직군,남,61,-,61,8년 4개월,"80,000,000"
128661,20240314001752,K,에스에이엠티,영업직군,여,8,1,9,8년 4개월,"40,000,000"
140052,20240306000281,K,에이스침대,관리직,남,133,4,137,8.41,"57,237,000"
140052,20240306000281,K,에이스침대,관리직,여,41,-,41,7.08,"49,222,000"
140052,20240306000281,K,에이스침대,생산직,남,184,33,217,10.24,"42,886,000"
140052,20240306000281,K,에이스침대,생산직,여,54,6,60,7.15,"35,580,000"
140052,20240306000281,K,에이스침대,기타,남,86,16,102,11.85,"49,290,000"
140052,20240306000281,K,에이스침대,기타,여,21,2,23,7.25,"42,551,000"
140052,20240306000281,K,에이스침대,성별합계,남,403,53,456,10.05,"48,630,000"
140052,20240306000281,K,에이스침대,성별합계,여,116,8,124,7.15,"41,384,000"
1124653,20240318000679,K,슈프리마,통합보안,남,162,-,162,4년 9월,"79,000,000"
1124653,20240318000679,K,슈프리마,통합보안,여,47,1,48,3년 11월,"56,000,000"
136925,20240320000670,K,신원종합개발,관리직,남,36,1,37,-,-
136925,20240320000670,K,신원종합개발,관리직,여,10,2,12,-,-
136925,20240320000670,K,신원종합개발,기능직,남,-,5,5,-,-
136925,20240320000670,K,신원종합개발,기능직,여,-,-,0,-,-
136925,20240320000670,K,신원종합개발,기술직,남,91,46,137,-,-
136925,20240320000670,K,신원종합개발,기술직,여,-,6,6,-,-
118345,20240314001589,Y,디아이동일,"섬유소재 유통, 제조",남,137,15,152,9.41,"45,568,000"
118345,20240314001589,Y,디아이동일,"섬유소재 유통, 제조",여,65,3,68,10.20,"34,476,000"
1047451,20240320001642,K,셀바스헬스케어,개발직,남,26,-,26,8.9,"56,515,000"
1047451,20240320001642,K,셀바스헬스케어,개발직,여,4,-,4,5.9,"45,848,000"
1047451,20240320001642,K,셀바스헬스케어,생산직,남,30,4,34,6.7,"36,601,000"
1047451,20240320001642,K,셀바스헬스케어,생산직,여,3,2,5,2.0,"25,498,000"
1047451,20240320001642,K,셀바스헬스케어,사무직,남,28,4,32,6.8,"54,230,000"
1047451,20240320001642,K,셀바스헬스케어,사무직,여,20,2,22,4.5,"35,882,000"
1674468,20240314001033,K,엔에이치스팩25호,-,남,-,-,-,-,-
1674468,20240314001033,K,엔에이치스팩25호,-,여,-,-,-,-,-
575106,20240320000781,K,씨유테크,SMT,남,33,-,33,8.6,"52,248,000"
575106,20240320000781,K,씨유테크,SMT,여,9,-,9,10.1,"47,167,000"
367844,20240326000881,Y,자이에스앤디,주택개발,남,190,30,220,2.3,"69,000,000"
367844,20240326000881,Y,자이에스앤디,주택개발,여,10,17,27,1.5,"41,000,000"
367844,20240326000881,Y,자이에스앤디,HI,남,298,128,426,5.2,"46,000,000"
367844,20240326000881,Y,자이에스앤디,HI,여,81,44,125,5.4,"36,000,000"
367844,20240326000881,Y,자이에스앤디,부동산운영,남,48,742,790,2.8,"31,000,000"
367844,20240326000881,Y,자이에스앤디,부동산운영,여,7,330,337,2.9,"22,000,000"
367844,20240326000881,Y,자이에스앤디,경영지원,남,46,1,47,4.6,"63,000,000"
367844,20240326000881,Y,자이에스앤디,경영지원,여,16,2,18,3.8,"44,000,000"
378628,20240321001482,K,KH바텍,정밀기구,남,167,1,168,8.1,"82,000,000"
378628,20240321001482,K,KH바텍,정밀기구,여,9,1,10,4.9,"66,000,000"
134963,20240229001224,Y,송원산업,-,남,559,3,562,15.79,"94,000,000"
134963,20240229001224,Y,송원산업,-,여,59,1,60,10.93,"71,000,000"
127909,20240315000519,K,삼일,사업.유류,남,51,4,55,13년11월,"56,067,000"
127909,20240315000519,K,삼일,사업.유류,여,12,-,12,06년01월,"29,221,000"
1108442,20240402003131,K,에치에프알,-,남,166,3,169,8.5,"78,000,000"
1108442,20240402003131,K,에치에프알,-,여,35,4,39,5.6,"45,000,000"
174004,20240320001744,Y,유성기업,내연기관부품생산 및 판매,남,517,10,527,23.50,"69,474,000"
174004,20240320001744,Y,유성기업,,여,26,2,28,19.71,"58,191,000"
1117422,20240321000681,N,나눔테크,연구/기술직,남,9,-,9,10.9,"58,897,000"
1117422,20240321000681,N,나눔테크,연구/기술직,여,1,-,1,2.4,"39,941,000"
1117422,20240321000681,N,나눔테크,사무직,남,2,-,2,1.6,"58,377,000"
